,basy_yljgid,basy_caption,basy_dept_adrresscode,basy_yydj
40382,JG_510000001088,攀钢集团成都医院,510108,二级甲等
40398,JG_510000203886,仁寿爱尔眼科医院,511421,二级未评等
40401,JG_510000160158,眉山心脑血管病医院,511402,三级未评等
40432,JG_510000166736,资阳雁江黄添医院,512002,未评级未评等
40441,JG_510000013246,木里县博科乡卫生院,513422,未评级未评等
40442,JG_510000005684,德阳市罗江区调元镇卫生院,510604,未评级未评等
40446,JG_510000011490,南江县正直镇中心卫生院朱公分院,511922,未评级未评等
40447,JG_510000183676,巴中骨质增生医院,511902,一级甲等
40448,JG_510000907293,仁寿仁嫒医院,511421,一级未评等
40450,JG_510000010268,宣汉县漆树土家族乡漆碑卫生院,511722,未评级未评等
40452,JG_510000168630,经开区城南社区卫生服务中心,510777,未评级未评等
40454,JG_510000010118,达州市达川区平滩镇卫生院,511703,未评级未评等
40460,JG_510000001948,中江县中医医院,510623,二级甲等
40509,JG_510000010944,汉源县清溪中心卫生院,511823,未评级未评等
40510,JG_510000201988,宁南康达医院,513427,未评级未评等
40511,JG_510000011594,平昌县大寨镇中心卫生院福申分院,511923,未评级未评等
40513,JG_510000011668,平昌县笔山镇中心卫生院凤凰分院,511923,未评级未评等
40515,JG_510000002862,眉山市人民医院（眉山市传染病医院）,511402,三级甲等
40693,JG_510000003212,广安市妇幼保健院,511602,一级甲等
40701,JG_510000007226,大英县隆盛中心卫生院,510923,未评级未评等
40717,JG_510000005780,什邡市禾丰镇卫生院,510682,未评级未评等
40726,JG_510000010200,通川区青宁镇卫生院,511702,未评级未评等
40729,JG_510000175064,宜宾民心创伤骨科医院,511502,二级乙等
40732,JG_510000004098,成都市青羊区府南金沙社区卫生服务中心,510105,未评级未评等
40733,JG_510000013506,会理市关河镇卫生院,513402,未评级未评等
40734,JG_510000005998,三台县北坝镇中心卫生院,510722,未评级未评等
40757,JG_510000915255,宣汉双河南桥医院,511722,一级未评等
40758,JG_510000006452,广元市利州区大石镇卫生院,510802,未评级未评等
40762,JG_510000009320,宜宾市叙州区商州镇中心卫生院,511504,未评级未评等
40763,JG_510000011788,安岳县东胜乡卫生院,512021,未评级未评等
40766,JG_510000002982,宜宾市工人医院,511504,二级甲等
40784,JG_510000189530,伍青医院,511702,一级未评等
40786,JG_510000002152,绵阳市安州区妇幼保健计划生育服务中心,510705,二级甲等
40794,JG_510000911425,渠县康济医院,511725,未评级未评等
40802,JG_510000013902,金阳县德溪镇卫生院,513430,未评级未评等
40803,JG_510000183386,南充惠川医院,511302,未评级未评等
40809,JG_510000005004,荣县来牟镇卫生院,510321,未评级未评等
40814,JG_510000004904,自贡市贡井区桥头镇卫生院,510303,未评级未评等
40815,JG_510000007846,峨边彝族自治县勒乌乡卫生院,511132,未评级未评等
40816,JG_510000900779,南部骨科医院,511321,未评级未评等
40833,JG_510000907127,彭山帅氏医院,511403,未评级未评等
40835,JG_510000010714,万源市白果镇卫生院,511781,未评级未评等
40839,JG_510000008890,阆中市文成镇东兴卫生院,511381,未评级未评等
40841,JG_510000010150,通川区江陵镇卫生院,511702,未评级未评等
40845,JG_510000008688,仪陇县张公镇卫生院,511324,未评级未评等
40854,JG_510000903050,巴州六六六医院,511902,一级未评等
40855,JG_510000005168,盐边县惠民中心卫生院,510422,未评级未评等
40856,JG_510000013656,宁南县华弹镇卫生院（华弹镇妇幼保健计划生育服务站）,513427,未评级未评等
40861,JG_510000008874,阆中市天宫镇天林卫生院,511381,未评级未评等
40865,JG_510000008028,南充市高坪区凤凰乡卫生院,511303,未评级未评等
40867,JG_510000X74138,宜宾盛德医院,511504,一级未评等
40876,JG_510000004568,蒲江县大塘公立中心卫生院,510131,未评级未评等
40910,JG_510000013386,盐源县田湾乡卫生院,513423,未评级未评等
40911,JG_510000000834,成都市金牛区人民医院,510106,三级乙等
40966,JG_510000011838,安岳县护龙镇卫生院,512021,未评级未评等
40967,JG_510000011954,简阳市平泉中心卫生院,510185,未评级未评等
40985,JG_510000004130,成都市金牛区西安路社区卫生服务中心,510106,未评级未评等
40988,JG_510000003896,凉山彝族自治州中西医结合医院,513401,三级甲等
41034,JG_510000008994,眉山市东坡区太和镇卫生院,511402,未评级未评等
41071,JG_510000005628,中江县白果乡卫生院,510623,未评级未评等
41076,JG_510000168248,大竹时代医院,511724,一级未评等
41082,JG_510000006972,苍溪县白驿镇卫生院,510824,未评级未评等
41086,JG_510000167546,四川省八一康复中心（四川省康复医院）,510115,三级未评等
41108,JG_510000011174,巴中市恩阳区明阳镇卫生院,511903,未评级未评等
41110,JG_510000903974,德阳爱尔眼科医院有限公司,510603,二级未评等
41114,JG_510000915616,内江怡宁医院,511002,一级未评等
41120,JG_510000160104,四川华大遗传学研究院附属华大医院,510112,一级未评等
41123,JG_510000004708,彭州市九尺镇卫生院,510182,未评级未评等
41140,JG_510000189588,古蔺德康医院,510525,二级乙等
41143,JG_510000003156,高县中医医院,511525,三级未评等
41163,JG_510000X60727,盐亭同德医院,510723,一级未评等
41166,JG_510000167942,简阳玛莉亚妇产医院,510185,二级乙等
41210,JG_510000001780,泸县人民医院,510521,三级乙等
41324,JG_510000168874,龙泉驿华桥医院,510112,一级未评等
41330,JG_510000004514,大邑县青霞街道社区卫生服务中心龙凤分中心,510129,未评级未评等
41333,JG_510000001998,广汉中山医院,510681,一级未评等
41356,JG_510000915381,宣汉双河王烟灰医院,511722,一级未评等
41359,JG_510000010970,汉源县唐家镇河西卫生院,511823,未评级未评等
41361,JG_510000005264,纳溪区天仙镇卫生院(泸州市纳溪区第十三人民医院）,510503,未评级未评等
41388,JG_510000004338,金堂县福兴镇中心卫生院（金堂县福兴镇公共卫生所）,510121,未评级未评等
41403,JG_510000197162,梓潼爱尔眼科医院,510725,未评级未评等
41408,JG_510000183376,四川中医肝病医院,510107,二级未评等
41409,JG_510000010574,渠县岩峰镇中心卫生院,511725,未评级未评等
41416,JG_510000912083,平武县康复医院,510727,未评级未评等
41417,JG_510000000716,成都瑞恩糖尿病医院,510105,一级未评等
41419,JG_510000201606,自贡佳德安宁疗护医院（高新区）,510399,二级未评等
41429,JG_510000912811,梓潼崇文医院,510725,一级未评等
41433,JG_510000002910,仁寿县人民医院,511421,三级甲等
41613,JG_510000908233,若尔盖博爱医院,513232,未评级未评等
41615,JG_510000903331,冕宁县沙坝汇龙医院,513433,未评级未评等
41625,JG_510000007660,犍为县寿保镇卫生院,511123,未评级未评等
41632,JG_510000005986,三台县建中乡卫生院,510722,未评级未评等
41639,JG_510000007914,峨眉山市双福镇中心卫生院,511181,未评级未评等
41652,JG_510000006364,江油市新安镇中心卫生院,510781,未评级未评等
41657,JG_510000009122,仁寿县龙马镇卫生院,511499,未评级未评等
41682,JG_510000004312,成都市新都区斑竹园街道社区卫生服务中心,510114,未评级未评等
41685,JG_510000183788,巴中巴州丽人医院,511902,一级甲等
41690,JG_510000010432,大竹县清河中心卫生院,511724,未评级未评等
41712,JG_510000009026,眉山市东坡区秦家镇卫生院,511402,未评级未评等
41725,JG_510000007810,沐川县利店镇凤村卫生院,511129,未评级未评等
41734,JG_510000913582,会东天济医院,513426,未评级未评等
41745,JG_510000001622,富顺县中医医院,510322,三级乙等
41814,JG_510000005322,泸县海潮镇卫生院,510521,未评级未评等
41848,JG_510000188716,雷波祥和医院,513437,一级未评等
41849,JG_510000009692,屏山县屏边彝族乡卫生院,511529,未评级未评等
41860,JG_510000010926,荥经县严道街道社区卫生服务中心,511822,未评级未评等
41862,JG_510000006644,旺苍县燕子乡卫生院,510821,未评级未评等
41864,JG_510000005992,三台县北坝镇东塔卫生院,510722,未评级未评等
41866,JG_510000912306,古蔺永乐永诚中医康复医院,510525,二级未评等
41893,JG_510000007794,沐川县箭板镇卫生院,511129,未评级未评等
41904,JG_510000009772,广安市广安区广福社区卫生服务中心（枣山园区）,511602,未评级未评等
41956,JG_510000203254,罗江安康精神病医院,510604,一级未评等
41957,JG_510000013348,盐源县盐塘镇卫生院,513423,未评级未评等
41959,JG_510000006394,江油市三合镇卫生院,510781,未评级未评等
41967,JG_510000000606,成都骨科医院,510104,二级甲等
41987,JG_510000917229,百草堂骨科医院,513301,二级乙等
42011,JG_510000001636,攀枝花市妇幼保健院,510402,三级甲等
42031,JG_510000007328,内江市东兴区杨家镇卫生院,511011,未评级未评等
42032,JG_510000009676,屏山县锦屏镇中心卫生院,511529,未评级未评等
42039,JG_510000011252,巴中市巴州区大和乡卫生院,511902,未评级未评等
42040,JG_510000010822,雅安市雨城区晏场镇中心卫生院,511802,未评级未评等
42042,JG_510000005984,三台县观桥镇中心卫生院,510722,未评级未评等
42053,JG_510000160040,威远和僖医院,511024,一级未评等
42058,JG_510000005908,绵阳市游仙区盐泉中心卫生院,510704,未评级未评等
42068,JG_510000006522,广元市昭化区红岩镇卫生院沙坝分院,510811,未评级未评等
42070,JG_510000902404,资阳仁爱精神病医院有限公司,512002,一级未评等
42073,JG_510000000714,成都大华医学美容医院,510105,未评级未评等
42074,JG_510000004450,成都市郫都区安靖街道社区卫生服务中心,510117,未评级未评等
42114,JG_510000187636,泸州纳溪安和医院,510503,一级乙等
42135,JG_510000011468,南江县红光镇卫生院,511922,未评级未评等
42136,JG_510000013706,普格县西洛镇卫生院,513428,未评级未评等
42137,JG_510000004214,成都市龙泉驿区西河镇公立卫生院,510112,未评级未评等
42141,JG_510000010370,开江县八庙镇卫生院,511723,未评级未评等
42143,JG_510000189018,隆昌曾德立医院,511083,一级未评等
42144,JG_510000198014,冕宁县泸沽凌华医院,513433,一级未评等
42152,JG_510000007512,乐山市市中区白马镇卫生院,511102,未评级未评等
42189,JG_510000012306,小金县宅垄镇卫生院,513227,未评级未评等
42192,JG_510000008208,南部县石河镇卫生院,511321,未评级未评等
42196,JG_510000189634,和泰医院,511702,一级未评等
42197,JG_510000009354,宜宾市叙州区横江镇复龙卫生院,511504,未评级未评等
42203,JG_510000004180,成都市成华区猛追湾建设路社区卫生服务中心、成都通用锦电医院（第二名称）,510108,未评级未评等
42208,JG_510000189070,渠县海云医院,511725,一级未评等
42211,JG_510000010834,雅安市雨城区望鱼镇中心卫生院,511802,未评级未评等
42212,JG_510000906370,内江万晟城医院,511011,一级未评等
42215,JG_510000149051,成都庆安医院,510199,未评级未评等
42217,JG_510000014240,越西县越城镇中心卫生院,513434,未评级未评等
42222,JG_510000903858,崇州宣怀骨科医院,510184,一级未评等
42241,JG_510000188040,大英川人医院,510923,一级未评等
42246,JG_510000008520,蓬安县巨龙镇群乐卫生院,511323,未评级未评等
42250,JG_510000010178,达州市达川区龙会乡卫生院,511703,未评级未评等
42251,JG_510000X42998,资阳巴川精神病医院,512002,二级未评等
42254,JG_510000000590,成都成华南光医院,510108,未评级未评等
42261,JG_510000X18694,盐亭福缘医院,510723,未评级未评等
42279,JG_510000189538,成都温江仁安医院,510115,一级未评等
42284,JG_510000008188,南部县石龙镇卫生院,511321,未评级未评等
42285,JG_510000006932,苍溪县亭子镇卫生院,510824,未评级未评等
42288,JG_510000930953,仪陇旺民医院,511324,未评级未评等
42289,JG_510000914406,简阳空分医院,510185,二级甲等
42329,JG_510000007676,犍为县大兴镇卫生院,511123,未评级未评等
42330,JG_510000011764,安岳县兴隆镇中心卫生院,512021,未评级未评等
42353,JG_510000010548,大竹县清水中心卫生院,511724,未评级未评等
42366,JG_510000168260,大竹济民医院,511724,一级未评等
42372,JG_510000014338,美姑县新桥镇中心卫生院,513436,未评级未评等
42375,JG_510000007692,井研县宝五镇卫生院,511124,未评级未评等
42383,JG_510000011250,巴中市恩阳区柳林镇万安卫生院,511903,未评级未评等
42385,JG_510000005258,纳溪区打古镇卫生院,510503,未评级未评等
42418,JG_510000010110,达州市达川区渡市镇中心卫生院,511703,未评级未评等
42420,JG_510000004388,四川天府新区华阳社区卫生服务中心（四川天府新区华阳社区医院）,510110,未评级未评等
42426,JG_510000202012,会理紫荆医院,513402,一级未评等
42427,JG_510000005490,古蔺县白泥镇卫生院,510525,未评级未评等
42432,JG_510000003272,通川区朝阳社区卫生服务中心,511702,未评级未评等
42433,JG_510000X26995,三台民生医院塔山分院,510722,一级未评等
42437,JG_510000007288,内江市东兴区胜利中心卫生院,511011,未评级未评等
42444,JG_510000001796,合江县妇幼保健院,510522,二级乙等
42445,JG_510000190106,渠县康宁中西医结合医院,511725,二级甲等
42454,JG_510000002840,仪陇县中医医院,511324,三级乙等
